"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"1","0.5","one2many","opposite","2.5%","mean",2,"N",-0.188529949715248,-0.188529949715248
"1","0.5","one2many","opposite","50%","mean",2,"N",-0.0140975694034104,-0.0140975694034104
"1","0.5","one2many","opposite","97.5%","mean",2,"N",0.14945915690548,0.14945915690548
"1","0.5","one2many","opposite","mean","mean",2,"N",-0.0171597940165299,-0.0171597940165299
"1","0.5","one2many","opposite","var","mean",2,"N",0.00750597945839668,0.00750597945839668
"1","0.5","one2many","opposite","2.5%","var",2,"N",0.00624173633121257,0.00624173633121257
"1","0.5","one2many","opposite","50%","var",2,"N",0.0505473085720564,0.0505473085720564
"1","0.5","one2many","opposite","97.5%","var",2,"N",0.0946045611180137,0.0946045611180137
"1","0.5","one2many","opposite","mean","var",2,"N",0.0525834610962963,0.0525834610962963
"1","0.5","one2many","opposite","var","var",2,"N",0.00049103517897155,0.00049103517897155
"1","0.5","one2many","opposite","2.5%","mean",2,"rda",0.039445555286239,0.0139446534091961
"1","0.5","one2many","opposite","50%","mean",2,"rda",0.093815234689022,0.0596487533456172
"1","0.5","one2many","opposite","97.5%","mean",2,"rda",0.160188234208796,0.175720881404269
"1","0.5","one2many","opposite","mean","mean",2,"rda",0.0982191745074466,0.0716109738475487
"1","0.5","one2many","opposite","var","mean",2,"rda",0.00114303768458953,0.00180837927946885
"1","0.5","one2many","opposite","2.5%","var",2,"rda",7.05357373542823e-05,2.99293349012686e-05
"1","0.5","one2many","opposite","50%","var",2,"rda",0.000287420890121445,0.000273380023085834
"1","0.5","one2many","opposite","97.5%","var",2,"rda",0.00096467000249126,0.00154489624249726
"1","0.5","one2many","opposite","mean","var",2,"rda",0.000362354202558249,0.000441615902768263
"1","0.5","one2many","opposite","var","var",2,"rda",6.13902672234842e-08,1.99342839297323e-07
"1","0.5","one2many","opposite","2.5%","mean",2,"S",-0.47157374349451,-0.45482158108161
"1","0.5","one2many","opposite","50%","mean",2,"S",0.0336755935436419,0.000172820863644499
"1","0.5","one2many","opposite","97.5%","mean",2,"S",0.506125057198129,0.49115574978449
"1","0.5","one2many","opposite","mean","mean",2,"S",0.0159931987882222,0.000229051369234908
"1","0.5","one2many","opposite","var","mean",2,"S",0.0743104998009793,0.0701672267940549
"1","0.5","one2many","opposite","2.5%","var",2,"S",0.00115708848255985,0.000951806145861362
"1","0.5","one2many","opposite","50%","var",2,"S",0.00400508410564017,0.00346615208903047
"1","0.5","one2many","opposite","97.5%","var",2,"S",0.0126037769669291,0.01481806487519
"1","0.5","one2many","opposite","mean","var",2,"S",0.0047669777304435,0.00475584910904582
"1","0.5","one2many","opposite","var","var",2,"S",1.1595350710259e-05,1.63557134797598e-05
"1","0.5","one2many","same","2.5%","mean",1,"jaccard",-0.206941265100793,-0.210820304204532
"1","0.5","one2many","same","50%","mean",1,"jaccard",-0.0455649631567222,-0.0496567546864937
"1","0.5","one2many","same","97.5%","mean",1,"jaccard",0.269832958333391,0.299714862980372
"1","0.5","one2many","same","mean","mean",1,"jaccard",-0.017372862447925,-0.0191868875075548
"1","0.5","one2many","same","var","mean",1,"jaccard",0.017769511161614,0.0183535295134673
"1","0.5","one2many","same","2.5%","var",1,"jaccard",0.00023857781945954,0.000144008305753303
"1","0.5","one2many","same","50%","var",1,"jaccard",0.000996299238341711,0.0008931780977379
"1","0.5","one2many","same","97.5%","var",1,"jaccard",0.0063162496614648,0.0054944448780186
"1","0.5","one2many","same","mean","var",1,"jaccard",0.00159063662372658,0.00140436358448399
"1","0.5","one2many","same","var","var",1,"jaccard",2.59052670788827e-06,2.22682155672183e-06
"1","0.5","one2many","same","2.5%","mean",1,"N",-0.143595937792243,-0.143595937792243
"1","0.5","one2many","same","50%","mean",1,"N",-0.00742029734551756,-0.00742029734551756
"1","0.5","one2many","same","97.5%","mean",1,"N",0.155161529263793,0.155161529263793
"1","0.5","one2many","same","mean","mean",1,"N",-0.0136948849578433,-0.0136948849578433
"1","0.5","one2many","same","var","mean",1,"N",0.00776867502598001,0.00776867502598001
"1","0.5","one2many","same","2.5%","var",1,"N",0.000650197597542988,0.000650197597542988
"1","0.5","one2many","same","50%","var",1,"N",0.0449250923371931,0.0449250923371931
"1","0.5","one2many","same","97.5%","var",1,"N",0.0938710429032619,0.0938710429032619
"1","0.5","one2many","same","mean","var",1,"N",0.0460800570758009,0.0460800570758009
"1","0.5","one2many","same","var","var",1,"N",0.000584258345998614,0.000584258345998614
"1","0.5","one2many","same","2.5%","mean",1,"rda",0.0192174127907246,0.0106382138193771
"1","0.5","one2many","same","50%","mean",1,"rda",0.0439470930396624,0.0403433671055586
"1","0.5","one2many","same","97.5%","mean",1,"rda",0.114545418076105,0.140884471608569
"1","0.5","one2many","same","mean","mean",1,"rda",0.0508535431052613,0.0509189427646251
"1","0.5","one2many","same","var","mean",1,"rda",0.000761904306613724,0.00119587720748829
"1","0.5","one2many","same","2.5%","var",1,"rda",2.29491924271178e-05,1.73148927872889e-05
"1","0.5","one2many","same","50%","var",1,"rda",0.000102523674077508,0.000155151466204656
"1","0.5","one2many","same","97.5%","var",1,"rda",0.000585015204457223,0.00114837309675751
"1","0.5","one2many","same","mean","var",1,"rda",0.000157381305749241,0.000247118957790909
"1","0.5","one2many","same","var","var",1,"rda",2.55127708395279e-08,7.6631209095712e-08
"1","0.5","one2many","same","2.5%","mean",1,"S",-0.36791340945115,-0.373549766623142
"1","0.5","one2many","same","50%","mean",1,"S",-0.00527659408361886,0.00170099204929247
"1","0.5","one2many","same","97.5%","mean",1,"S",0.429591945154752,0.436317440951899
"1","0.5","one2many","same","mean","mean",1,"S",0.000550346000976443,0.00415172007850844
"1","0.5","one2many","same","var","mean",1,"S",0.0434764456839231,0.044826681894723
"1","0.5","one2many","same","2.5%","var",1,"S",0.000754374038436013,0.00072295579461505
"1","0.5","one2many","same","50%","var",1,"S",0.00246808651148365,0.00277249524321832
"1","0.5","one2many","same","97.5%","var",1,"S",0.012373537968447,0.0123595533749135
"1","0.5","one2many","same","mean","var",1,"S",0.00379793167733558,0.00360978572167547
"1","0.5","one2many","same","var","var",1,"S",9.20671273336126e-06,9.3810692939377e-06
"1","0.5","one2many","same","2.5%","mean",2,"jaccard",0.611328456732171,0.572249440130381
"1","0.5","one2many","same","50%","mean",2,"jaccard",0.778400395103366,0.793766195553099
"1","0.5","one2many","same","97.5%","mean",2,"jaccard",0.896920781062858,0.895734358573943
"1","0.5","one2many","same","mean","mean",2,"jaccard",0.766081117550396,0.774013021971549
"1","0.5","one2many","same","var","mean",2,"jaccard",0.00849639632004718,0.00891233758900158
"1","0.5","one2many","same","2.5%","var",2,"jaccard",0.000130255565673012,0.000116816501684766
"1","0.5","one2many","same","50%","var",2,"jaccard",0.000749176402202507,0.000715200822846332
"1","0.5","one2many","same","97.5%","var",2,"jaccard",0.00360178497455312,0.00350170472928422
"1","0.5","one2many","same","mean","var",2,"jaccard",0.000967107618952488,0.000902420294317505
"1","0.5","one2many","same","var","var",2,"jaccard",9.38784404916558e-07,6.10104464317476e-07
"1","0.5","one2many","same","2.5%","mean",2,"N",-0.503897904850064,-0.503897904850064
"1","0.5","one2many","same","50%","mean",2,"N",0.00279618443469937,0.00279618443469937
"1","0.5","one2many","same","97.5%","mean",2,"N",0.531480051843719,0.531480051843719
"1","0.5","one2many","same","mean","mean",2,"N",0.00800118050468491,0.00800118050468491
"1","0.5","one2many","same","var","mean",2,"N",0.0331216315145331,0.0331216315145331
"1","0.5","one2many","same","2.5%","var",2,"N",0.000400828336314389,0.000400828336314389
"1","0.5","one2many","same","50%","var",2,"N",0.0475803464856849,0.0475803464856849
"1","0.5","one2many","same","97.5%","var",2,"N",0.111755087053999,0.111755087053999
"1","0.5","one2many","same","mean","var",2,"N",0.0512111532150092,0.0512111532150092
"1","0.5","one2many","same","var","var",2,"N",0.000700534938004313,0.000700534938004313
"1","0.5","one2many","same","2.5%","mean",2,"rda",0.156459655132553,0.197714397857461
"1","0.5","one2many","same","50%","mean",2,"rda",0.330541664741729,0.395785114134079
"1","0.5","one2many","same","97.5%","mean",2,"rda",0.525736847998886,0.555758927301622
"1","0.5","one2many","same","mean","mean",2,"rda",0.32623104536837,0.386177618732166
"1","0.5","one2many","same","var","mean",2,"rda",0.00842745917961239,0.0107583068546245
"1","0.5","one2many","same","2.5%","var",2,"rda",0.000255647231065793,0.000290589667697057
"1","0.5","one2many","same","50%","var",2,"rda",0.00102806880786844,0.00118425759963776
"1","0.5","one2many","same","97.5%","var",2,"rda",0.00291820693062116,0.00460801632679208
"1","0.5","one2many","same","mean","var",2,"rda",0.00124511585695608,0.00159500808974573
"1","0.5","one2many","same","var","var",2,"rda",6.02578143647386e-07,1.40978360609477e-06
"1","0.5","one2many","same","2.5%","mean",2,"S",-0.749640272876159,-0.763124894035426
"1","0.5","one2many","same","50%","mean",2,"S",-0.0101684805201239,0.0373307188343762
"1","0.5","one2many","same","97.5%","mean",2,"S",0.79694834645024,0.805956925314701
"1","0.5","one2many","same","mean","mean",2,"S",0.0131758479507685,0.0142808840975158
"1","0.5","one2many","same","var","mean",2,"S",0.200507589856117,0.192230471538387
"1","0.5","one2many","same","2.5%","var",2,"S",0.000310229686811485,0.000616350433922969
"1","0.5","one2many","same","50%","var",2,"S",0.00328567732803838,0.00338751439900193
"1","0.5","one2many","same","97.5%","var",2,"S",0.0143069584138929,0.019236912129291
"1","0.5","one2many","same","mean","var",2,"S",0.00413148607767357,0.00473598994042524
"1","0.5","one2many","same","var","var",2,"S",1.38483583007227e-05,2.38383724058699e-05
"1","0.5","one2one","all","2.5%","mean",1,"jaccard",0.358464383391045,0.358464383391045
"1","0.5","one2one","all","50%","mean",1,"jaccard",0.572000041887238,0.572000041887238
"1","0.5","one2one","all","97.5%","mean",1,"jaccard",0.75394571914096,0.75394571914096
"1","0.5","one2one","all","mean","mean",1,"jaccard",0.578611712212318,0.578611712212318
"1","0.5","one2one","all","var","mean",1,"jaccard",0.0138193449220902,0.0138193449220902
"1","0.5","one2one","all","2.5%","var",1,"jaccard",0.0001664610237581,0.0001664610237581
"1","0.5","one2one","all","50%","var",1,"jaccard",0.000796480812630392,0.000796480812630392
"1","0.5","one2one","all","97.5%","var",1,"jaccard",0.00201530679261363,0.00201530679261363
"1","0.5","one2one","all","mean","var",1,"jaccard",0.000887566123376633,0.000887566123376633
"1","0.5","one2one","all","var","var",1,"jaccard",2.95470053921088e-07,2.95470053921088e-07
"1","0.5","one2one","all","2.5%","mean",1,"N",-0.386127251799421,-0.386127251799421
"1","0.5","one2one","all","50%","mean",1,"N",0.00779949912877832,0.00779949912877832
"1","0.5","one2one","all","97.5%","mean",1,"N",0.351229080916486,0.351229080916486
"1","0.5","one2one","all","mean","mean",1,"N",-0.0103011180916392,-0.0103011180916392
"1","0.5","one2one","all","var","mean",1,"N",0.0336007727962628,0.0336007727962628
"1","0.5","one2one","all","2.5%","var",1,"N",0.000441677621010168,0.000441677621010168
"1","0.5","one2one","all","50%","var",1,"N",0.0461503031655471,0.0461503031655471
"1","0.5","one2one","all","97.5%","var",1,"N",0.149206746562518,0.149206746562518
"1","0.5","one2one","all","mean","var",1,"N",0.0513898067538721,0.0513898067538721
"1","0.5","one2one","all","var","var",1,"N",0.0013069566962196,0.0013069566962196
"1","0.5","one2one","all","2.5%","mean",1,"rda",0.0972928818947331,0.0972928818947331
"1","0.5","one2one","all","50%","mean",1,"rda",0.196182305400025,0.196182305400025
"1","0.5","one2one","all","97.5%","mean",1,"rda",0.294497569067722,0.294497569067722
"1","0.5","one2one","all","mean","mean",1,"rda",0.198293614122855,0.198293614122855
"1","0.5","one2one","all","var","mean",1,"rda",0.00293348164615124,0.00293348164615124
"1","0.5","one2one","all","2.5%","var",1,"rda",7.66050745373577e-05,7.6605074537358e-05
"1","0.5","one2one","all","50%","var",1,"rda",0.000272336428033831,0.000272336428033831
"1","0.5","one2one","all","97.5%","var",1,"rda",0.000827925665179299,0.000827925665179298
"1","0.5","one2one","all","mean","var",1,"rda",0.000329013731678843,0.000329013731678843
"1","0.5","one2one","all","var","var",1,"rda",4.86826247358128e-08,4.86826247358128e-08
"1","0.5","one2one","all","2.5%","mean",1,"S",-0.507000038297569,-0.507000038297569
"1","0.5","one2one","all","50%","mean",1,"S",-0.0110536174271286,-0.0110536174271286
"1","0.5","one2one","all","97.5%","mean",1,"S",0.585033647097301,0.585033647097301
"1","0.5","one2one","all","mean","mean",1,"S",0.0221671393191851,0.0221671393191851
"1","0.5","one2one","all","var","mean",1,"S",0.0941591111093412,0.0941591111093412
"1","0.5","one2one","all","2.5%","var",1,"S",0.000248926593147255,0.000248926593147255
"1","0.5","one2one","all","50%","var",1,"S",0.000931076482938817,0.000931076482938817
"1","0.5","one2one","all","97.5%","var",1,"S",0.00419426102300534,0.00419426102300534
"1","0.5","one2one","all","mean","var",1,"S",0.0012932856880102,0.0012932856880102
"1","0.5","one2one","all","var","var",1,"S",1.26417971001119e-06,1.26417971001119e-06
"1","0.5","one2one","all","2.5%","mean",2,"jaccard",0.293329422879225,0.293329422879225
"1","0.5","one2one","all","50%","mean",2,"jaccard",0.56342257014658,0.56342257014658
"1","0.5","one2one","all","97.5%","mean",2,"jaccard",0.74341917193558,0.74341917193558
"1","0.5","one2one","all","mean","mean",2,"jaccard",0.56054332457772,0.56054332457772
"1","0.5","one2one","all","var","mean",2,"jaccard",0.0146477080729445,0.0146477080729445
"1","0.5","one2one","all","2.5%","var",2,"jaccard",0.000229962835677254,0.000229962835677254
"1","0.5","one2one","all","50%","var",2,"jaccard",0.000913801086398454,0.000913801086398454
"1","0.5","one2one","all","97.5%","var",2,"jaccard",0.00270441643057958,0.00270441643057958
"1","0.5","one2one","all","mean","var",2,"jaccard",0.00105990656973798,0.00105990656973798
"1","0.5","one2one","all","var","var",2,"jaccard",3.86329481219043e-07,3.86329481219043e-07
"1","0.5","one2one","all","2.5%","mean",2,"N",-0.508262533301821,-0.508262533301821
"1","0.5","one2one","all","50%","mean",2,"N",0.00733402543511326,0.00733402543511326
"1","0.5","one2one","all","97.5%","mean",2,"N",0.506664141151355,0.506664141151355
"1","0.5","one2one","all","mean","mean",2,"N",0.0120633005640449,0.0120633005640449
"1","0.5","one2one","all","var","mean",2,"N",0.056610667022011,0.056610667022011
"1","0.5","one2one","all","2.5%","var",2,"N",0.000465195945924491,0.000465195945924491
"1","0.5","one2one","all","50%","var",2,"N",0.0431320609862308,0.0431320609862308
"1","0.5","one2one","all","97.5%","var",2,"N",0.126312239346471,0.126312239346471
"1","0.5","one2one","all","mean","var",2,"N",0.0494043072544119,0.0494043072544119
"1","0.5","one2one","all","var","var",2,"N",0.00113733387261432,0.00113733387261432
"1","0.5","one2one","all","2.5%","mean",2,"rda",0.110041567366661,0.110041567366661
"1","0.5","one2one","all","50%","mean",2,"rda",0.194278287993344,0.194278287993344
"1","0.5","one2one","all","97.5%","mean",2,"rda",0.290010837369142,0.290010837369142
"1","0.5","one2one","all","mean","mean",2,"rda",0.192865984289815,0.192865984289815
"1","0.5","one2one","all","var","mean",2,"rda",0.00239223620350157,0.00239223620350157
"1","0.5","one2one","all","2.5%","var",2,"rda",6.47320957146972e-05,6.47320957146963e-05
"1","0.5","one2one","all","50%","var",2,"rda",0.000318359168876565,0.000318359168876566
"1","0.5","one2one","all","97.5%","var",2,"rda",0.000921963649433745,0.000921963649433746
"1","0.5","one2one","all","mean","var",2,"rda",0.000385548052472856,0.000385548052472856
"1","0.5","one2one","all","var","var",2,"rda",1.06908339420489e-07,1.06908339420489e-07
"1","0.5","one2one","all","2.5%","mean",2,"S",-0.635890242457546,-0.635890242457546
"1","0.5","one2one","all","50%","mean",2,"S",0.069094252450993,0.069094252450993
"1","0.5","one2one","all","97.5%","mean",2,"S",0.55787490195234,0.55787490195234
"1","0.5","one2one","all","mean","mean",2,"S",0.00757207632178272,0.00757207632178272
"1","0.5","one2one","all","var","mean",2,"S",0.0890649595212406,0.0890649595212406
"1","0.5","one2one","all","2.5%","var",2,"S",0.000198671211065733,0.000198671211065733
"1","0.5","one2one","all","50%","var",2,"S",0.00103916883090557,0.00103916883090557
