"o","mra","mrb","stat","summary","env","measure","cor_a","cor_b"
"1","1","1","50%","mean",1,"S",0.0365424998477201,0.0627606074914052
"1","1","1","50%","mean",2,"jaccard",0.50829965509438,0.186853830853558
"1","1","1","50%","mean",2,"N",0.00443357450872445,0.00443357450872445
"1","1","1","50%","mean",2,"rda",0.205188372494259,0.105246964214175
"1","1","1","50%","mean",2,"S",-0.0468830821400185,0.0203463502174654
"1","1","1","50%","var",1,"jaccard",0.000962367102102258,0.00092027347023841
"1","1","1","50%","var",1,"N",0.050190307750339,0.050190307750339
"1","1","1","50%","var",1,"rda",0.000474956670752011,0.00111644996714768
"1","1","1","50%","var",1,"S",0.00235164024008537,0.00291321859278182
"1","1","1","50%","var",2,"jaccard",0.00110676256186225,0.00170485356672678
"1","1","1","50%","var",2,"N",0.0497103260344728,0.0497103260344728
"1","1","1","50%","var",2,"rda",0.000286873386505988,0.000407882688956678
"1","1","1","50%","var",2,"S",0.0017999969980192,0.00282617389713469
"1","1","1","97.5%","mean",1,"jaccard",0.776348414131713,0.865952490883013
"1","1","1","97.5%","mean",1,"N",0.250619888623385,0.250619888623385
"1","1","1","97.5%","mean",1,"rda",0.35095891348657,0.541298592718361
"1","1","1","97.5%","mean",1,"S",0.693264985562006,0.745319960457554
"1","1","1","97.5%","mean",2,"jaccard",0.805273949682727,0.551260829011546
"1","1","1","97.5%","mean",2,"N",0.18560348025327,0.18560348025327
"1","1","1","97.5%","mean",2,"rda",0.342495316772517,0.292481825951971
"1","1","1","97.5%","mean",2,"S",0.577036602676856,0.553932025543508
"1","1","1","97.5%","var",1,"jaccard",0.0049967235104825,0.0069480466337131
"1","1","1","97.5%","var",1,"N",0.101715011492717,0.101715011492717
"1","1","1","97.5%","var",1,"rda",0.0016063618823808,0.00377419481775511
"1","1","1","97.5%","var",1,"S",0.00793352377755042,0.0123885665886545
"1","1","1","97.5%","var",2,"jaccard",0.0058175128666825,0.0057720060741656
"1","1","1","97.5%","var",2,"N",0.103615028310225,0.103615028310225
"1","1","1","97.5%","var",2,"rda",0.00097669985075315,0.00177180422867619
"1","1","1","97.5%","var",2,"S",0.00597433950568185,0.0110560682314736
"1","1","1","mean","mean",1,"jaccard",0.506301348498985,0.668368976674425
"1","1","1","mean","mean",1,"N",-0.00415460775445856,-0.00415460775445856
"1","1","1","mean","mean",1,"rda",0.204551128952121,0.329384989872741
"1","1","1","mean","mean",1,"S",0.0170967398148362,0.0180079480723368
"1","1","1","mean","mean",2,"jaccard",0.515991866290683,0.205383626327035
"1","1","1","mean","mean",2,"N",4.73559702853896e-05,4.73559702853896e-05
"1","1","1","mean","mean",2,"rda",0.215093114319916,0.113947531035616
"1","1","1","mean","mean",2,"S",-0.00773550500043719,0.00285828164003596
"1","1","1","mean","var",1,"jaccard",0.00150620130097875,0.00151577597973001
"1","1","1","mean","var",1,"N",0.052486068755043,0.052486068755043
"1","1","1","mean","var",1,"rda",0.000566848605978708,0.00132756246118214
"1","1","1","mean","var",1,"S",0.00295876783088588,0.00394363693514186
"1","1","1","mean","var",2,"jaccard",0.00160881990149985,0.00211382905097136
"1","1","1","mean","var",2,"N",0.050121386299057,0.050121386299057
"1","1","1","mean","var",2,"rda",0.000346627819373987,0.000569058869873016
"1","1","1","mean","var",2,"S",0.00219153707760963,0.0042595599092216
"1","1","1","var","mean",1,"jaccard",0.0279081086141723,0.0208250995722188
"1","1","1","var","mean",1,"N",0.0203423180980313,0.0203423180980313
"1","1","1","var","mean",1,"rda",0.00577834670976284,0.010524531632799
"1","1","1","var","mean",1,"S",0.15312348885036,0.207508322179261
"1","1","1","var","mean",2,"jaccard",0.028055828650667,0.0311412343113573
"1","1","1","var","mean",2,"N",0.00917435850513578,0.00917435850513578
"1","1","1","var","mean",2,"rda",0.00362546086824568,0.00342800689355057
"1","1","1","var","mean",2,"S",0.0888848718779719,0.0754575638913381
"1","1","1","var","var",1,"jaccard",2.62365283479507e-06,2.4662297510777e-06
"1","1","1","var","var",1,"N",0.000585597618644207,0.000585597618644207
"1","1","1","var","var",1,"rda",1.68204677224596e-07,8.41988390404959e-07
"1","1","1","var","var",1,"S",4.20720235781748e-06,1.43398736988731e-05
"1","1","1","var","var",2,"jaccard",1.99237595571667e-06,2.29619559748646e-06
"1","1","1","var","var",2,"N",0.00048380897145244,0.00048380897145244
"1","1","1","var","var",2,"rda",5.3568931776269e-08,2.37588324000722e-07
"1","1","1","var","var",2,"S",3.46980218774525e-06,1.81883806062269e-05
"1","1","10","2.5%","mean",1,"jaccard",0.17980225115092,0.328496636409025
"1","1","10","2.5%","mean",1,"N",-0.389841209514304,-0.389841209514304
"1","1","10","2.5%","mean",1,"rda",0.0839497267722068,0.155618520036862
"1","1","10","2.5%","mean",1,"S",-0.730499770378529,-0.840428965220212
"1","1","10","2.5%","mean",2,"jaccard",0.189445580265617,-0.109793571590353
"1","1","10","2.5%","mean",2,"N",-0.171607397371471,-0.171607397371471
"1","1","10","2.5%","mean",2,"rda",0.0976770382253218,0.0254273523447308
"1","1","10","2.5%","mean",2,"S",-0.590158656334926,-0.429327893818425
"1","1","10","2.5%","var",1,"jaccard",0.00027032785134594,0.000208245116473479
"1","1","10","2.5%","var",1,"N",0.0133770366693412,0.0133770366693412
"1","1","10","2.5%","var",1,"rda",0.000118459977981079,0.000211909194146409
"1","1","10","2.5%","var",1,"S",0.000311875841442468,0.00024454008166791
"1","1","10","2.5%","var",2,"jaccard",0.000194268530956378,0.000357400390998465
"1","1","10","2.5%","var",2,"N",0.00668468139910457,0.00668468139910457
"1","1","10","2.5%","var",2,"rda",9.20570510544317e-05,5.99087381644549e-05
"1","1","10","2.5%","var",2,"S",0.000432534550022936,0.000817394305628827
"1","1","10","50%","mean",1,"jaccard",0.532998466572226,0.701978422026006
"1","1","10","50%","mean",1,"N",0.00363289991792627,0.00363289991792627
"1","1","10","50%","mean",1,"rda",0.202485165984424,0.330118554455778
"1","1","10","50%","mean",1,"S",-0.011036347951631,-0.0607393414346983
"1","1","10","50%","mean",2,"jaccard",0.547019853126586,0.188129216038227
"1","1","10","50%","mean",2,"N",0.00131558205363472,0.00131558205363472
"1","1","10","50%","mean",2,"rda",0.211200102692111,0.0991715552325817
"1","1","10","50%","mean",2,"S",-5.36232474598356e-05,0.0314382861933975
"1","1","10","50%","var",1,"jaccard",0.00110010663050311,0.00104551664470233
"1","1","10","50%","var",1,"N",0.0453984158255307,0.0453984158255307
"1","1","10","50%","var",1,"rda",0.000481875652935817,0.00115343163892417
"1","1","10","50%","var",1,"S",0.00222035926630627,0.00306421929056713
"1","1","10","50%","var",2,"jaccard",0.000977428682137499,0.00179787054143956
"1","1","10","50%","var",2,"N",0.0484548069849004,0.0484548069849004
"1","1","10","50%","var",2,"rda",0.000354165090586931,0.000455666570446966
"1","1","10","50%","var",2,"S",0.00173174974059,0.00330302105335112
"1","1","10","97.5%","mean",1,"jaccard",0.779111012284851,0.868902026728406
"1","1","10","97.5%","mean",1,"N",0.400132602981836,0.400132602981836
"1","1","10","97.5%","mean",1,"rda",0.388430628645205,0.562519667025345
"1","1","10","97.5%","mean",1,"S",0.758230763424464,0.865304945956576
"1","1","10","97.5%","mean",2,"jaccard",0.789964971145601,0.617740574176084
"1","1","10","97.5%","mean",2,"N",0.201400030547846,0.201400030547846
"1","1","10","97.5%","mean",2,"rda",0.311544211368334,0.23409270904292
"1","1","10","97.5%","mean",2,"S",0.579976256281427,0.530146319269214
"1","1","10","97.5%","var",1,"jaccard",0.0056107080839279,0.00619856581287795
"1","1","10","97.5%","var",1,"N",0.101158471220992,0.101158471220992
"1","1","10","97.5%","var",1,"rda",0.00133313687248953,0.00389252633443627
"1","1","10","97.5%","var",1,"S",0.00982749830790178,0.0118485078803778
"1","1","10","97.5%","var",2,"jaccard",0.00411578109518064,0.0062727132242508
"1","1","10","97.5%","var",2,"N",0.108030568988203,0.108030568988203
"1","1","10","97.5%","var",2,"rda",0.000867797565035001,0.00239998578086684
"1","1","10","97.5%","var",2,"S",0.00602454117880242,0.013315489612159
"1","1","10","mean","mean",1,"jaccard",0.51643957206509,0.679140141860961
"1","1","10","mean","mean",1,"N",0.00183168267668656,0.00183168267668656
"1","1","10","mean","mean",1,"rda",0.206558018651052,0.330951615856209
"1","1","10","mean","mean",1,"S",-0.027594107526169,-0.0444922143043739
"1","1","10","mean","mean",2,"jaccard",0.534546119977082,0.221563758512843
"1","1","10","mean","mean",2,"N",-0.00791569436495211,-0.00791569436495211
"1","1","10","mean","mean",2,"rda",0.208999311179473,0.109046350945764
"1","1","10","mean","mean",2,"S",0.00875188946827043,0.0357119044080142
"1","1","10","mean","var",1,"jaccard",0.00154045061161475,0.00167307082827379
"1","1","10","mean","var",1,"N",0.0496570467607785,0.0496570467607785
"1","1","10","mean","var",1,"rda",0.000548540480483175,0.00140554734393746
"1","1","10","mean","var",1,"S",0.00297505111240513,0.00408099677642496
"1","1","10","mean","var",2,"jaccard",0.00142243788119766,0.00223962665544954
"1","1","10","mean","var",2,"N",0.0532822288637112,0.0532822288637112
"1","1","10","mean","var",2,"rda",0.000379964791463602,0.000632567413268555
"1","1","10","mean","var",2,"S",0.00216201464347908,0.00451038147235116
"1","1","10","var","mean",1,"jaccard",0.030354423537214,0.0226417569289212
"1","1","10","var","mean",1,"N",0.0295875722611252,0.0295875722611252
"1","1","10","var","mean",1,"rda",0.00567388748796134,0.0107356827626296
"1","1","10","var","mean",1,"S",0.164947238447846,0.203890457260624
"1","1","10","var","mean",2,"jaccard",0.029059868145689,0.0425449541034831
"1","1","10","var","mean",2,"N",0.0123596538321114,0.0123596538321114
"1","1","10","var","mean",2,"rda",0.00331669883796581,0.00317914335213576
"1","1","10","var","mean",2,"S",0.0864942622402386,0.0626164102590568
"1","1","10","var","var",1,"jaccard",2.57405609774702e-06,3.34044521001367e-06
"1","1","10","var","var",1,"N",0.000514851246170959,0.000514851246170959
"1","1","10","var","var",1,"rda",1.43410968396593e-07,1.03023115221446e-06
"1","1","10","var","var",1,"S",6.2431447158097e-06,1.28069416473196e-05
"1","1","10","var","var",2,"jaccard",1.30332605321136e-06,3.43670719892674e-06
"1","1","10","var","var",2,"N",0.000744572137707085,0.000744572137707085
"1","1","10","var","var",2,"rda",4.59976010578019e-08,3.66535443727852e-07
"1","1","10","var","var",2,"S",2.62138351149112e-06,1.24898841964456e-05
"1","1","20","2.5%","mean",1,"jaccard",0.141415112926061,0.424845663159225
"1","1","20","2.5%","mean",1,"N",-0.346682710976445,-0.346682710976445
"1","1","20","2.5%","mean",1,"rda",0.066631483517444,0.140361148423481
"1","1","20","2.5%","mean",1,"S",-0.652603648084082,-0.686106035326078
"1","1","20","2.5%","mean",2,"jaccard",0.233946195039784,-0.0709990067363458
"1","1","20","2.5%","mean",2,"N",-0.163050134728318,-0.163050134728318
"1","1","20","2.5%","mean",2,"rda",0.118585065468353,0.0320052579854301
"1","1","20","2.5%","mean",2,"S",-0.605005665492698,-0.497804917042572
"1","1","20","2.5%","var",1,"jaccard",0.000230715007657782,0.000174106833327807
"1","1","20","2.5%","var",1,"N",0.000302683544215511,0.000302683544215511
"1","1","20","2.5%","var",1,"rda",6.03537217989542e-05,0.000186968230123179
"1","1","20","2.5%","var",1,"S",0.000371321947436019,0.000623578484086618
"1","1","20","2.5%","var",2,"jaccard",0.000214670084292309,0.000365698341689904
"1","1","20","2.5%","var",2,"N",0.0004842662066352,0.0004842662066352
"1","1","20","2.5%","var",2,"rda",8.56622372144111e-05,7.7947218612084e-05
"1","1","20","2.5%","var",2,"S",0.00053110871488804,0.000816241629777382
"1","1","20","50%","mean",1,"jaccard",0.567842366958136,0.737618579093433
"1","1","20","50%","mean",1,"N",-0.00240904517528466,-0.00240904517528466
"1","1","20","50%","mean",1,"rda",0.202355350559593,0.323489874412886
"1","1","20","50%","mean",1,"S",0.0435504012974395,0.0335393790557429
"1","1","20","50%","mean",2,"jaccard",0.534816070789212,0.175283840567645
"1","1","20","50%","mean",2,"N",-0.00274537689442649,-0.00274537689442649
"1","1","20","50%","mean",2,"rda",0.201325800359217,0.104943982828526
"1","1","20","50%","mean",2,"S",0.0172869492816396,0.0207433563769235
"1","1","20","50%","var",1,"jaccard",0.00107625645672109,0.00121601701666684
"1","1","20","50%","var",1,"N",0.0520000057555486,0.0520000057555486
"1","1","20","50%","var",1,"rda",0.000465188832660912,0.00125012148754019
"1","1","20","50%","var",1,"S",0.00276396075174031,0.00334008045007885
"1","1","20","50%","var",2,"jaccard",0.001246699355059,0.00179249101091557
"1","1","20","50%","var",2,"N",0.0422118690893893,0.0422118690893893
"1","1","20","50%","var",2,"rda",0.000323404059724419,0.000442773712494028
"1","1","20","50%","var",2,"S",0.00184194562209535,0.00340766595378514
"1","1","20","97.5%","mean",1,"jaccard",0.789297686084493,0.879281971359739
"1","1","20","97.5%","mean",1,"N",0.503211394977363,0.503211394977363
"1","1","20","97.5%","mean",1,"rda",0.325843342567715,0.505631501412883
"1","1","20","97.5%","mean",1,"S",0.686769438682343,0.787607462686621
"1","1","20","97.5%","mean",2,"jaccard",0.805294481675085,0.518606957068313
"1","1","20","97.5%","mean",2,"N",0.261225927810652,0.261225927810652
"1","1","20","97.5%","mean",2,"rda",0.312821635027583,0.249300750657991
"1","1","20","97.5%","mean",2,"S",0.627200854783005,0.521894202776518
"1","1","20","97.5%","var",1,"jaccard",0.00438408569231501,0.00593565175511254
"1","1","20","97.5%","var",1,"N",0.119243264772654,0.119243264772654
"1","1","20","97.5%","var",1,"rda",0.00173035739501826,0.00356950164304083
"1","1","20","97.5%","var",1,"S",0.010744941011383,0.0149427975679286
"1","1","20","97.5%","var",2,"jaccard",0.00672350096523482,0.00817079859215056
"1","1","20","97.5%","var",2,"N",0.0930970729813123,0.0930970729813123
"1","1","20","97.5%","var",2,"rda",0.00103918246787308,0.00199328067244589
"1","1","20","97.5%","var",2,"S",0.00494235580245801,0.0151969418836066
"1","1","20","mean","mean",1,"jaccard",0.538343724749657,0.709262595790465
"1","1","20","mean","mean",1,"N",0.00646018852250917,0.00646018852250917
"1","1","20","mean","mean",1,"rda",0.205728960935291,0.322302351443194
"1","1","20","mean","mean",1,"S",0.0342245500399479,0.038009695370775
"1","1","20","mean","mean",2,"jaccard",0.524260737122237,0.200445190736691
"1","1","20","mean","mean",2,"N",-0.00315202045534134,-0.00315202045534134
"1","1","20","mean","mean",2,"rda",0.209927036879733,0.108471194019587
"1","1","20","mean","mean",2,"S",0.0263348393793613,0.0376997035597387
"1","1","20","mean","var",1,"jaccard",0.00145468430980876,0.00165459529976167
"1","1","20","mean","var",1,"N",0.0561545264919592,0.0561545264919592
"1","1","20","mean","var",1,"rda",0.000576544923305392,0.00149440844811139
"1","1","20","mean","var",1,"S",0.00331073709161265,0.0044354183038628
"1","1","20","mean","var",2,"jaccard",0.00158105033801538,0.00244400871346966
"1","1","20","mean","var",2,"N",0.0468417917870697,0.0468417917870697
"1","1","20","mean","var",2,"rda",0.000377528090088541,0.000630563621172475
"1","1","20","mean","var",2,"S",0.00210859743570528,0.00448799548923298
"1","1","20","var","mean",1,"jaccard",0.0289683069347708,0.0140542525827972
"1","1","20","var","mean",1,"N",0.0304260116081778,0.0304260116081778
"1","1","20","var","mean",1,"rda",0.00470859209549228,0.00932824228897635
"1","1","20","var","mean",1,"S",0.127398444186855,0.168290058847268
"1","1","20","var","mean",2,"jaccard",0.02266996013693,0.0299909124565026
"1","1","20","var","mean",2,"N",0.0154512905205555,0.0154512905205555
"1","1","20","var","mean",2,"rda",0.00286740672913645,0.00281415884536851
"1","1","20","var","mean",2,"S",0.112899836930334,0.0762940121715836
"1","1","20","var","var",1,"jaccard",1.30119630554068e-06,2.14727263117609e-06
"1","1","20","var","var",1,"N",0.000774273678758819,0.000774273678758819
"1","1","20","var","var",1,"rda",1.72824654764168e-07,9.01858684144468e-07
"1","1","20","var","var",1,"S",7.2600474661759e-06,1.41858627052936e-05
"1","1","20","var","var",2,"jaccard",2.95881169186999e-06,3.77260548261092e-06
"1","1","20","var","var",2,"N",0.000598842123647688,0.000598842123647688
"1","1","20","var","var",2,"rda",6.23356982013134e-08,2.75434618972831e-07
"1","1","20","var","var",2,"S",2.0456749200542e-06,1.2461614646385e-05
"1","10","1","2.5%","mean",1,"jaccard",0.101164536606453,0.328995068113192
"1","10","1","2.5%","mean",1,"N",-0.486379315079655,-0.486379315079655
"1","10","1","2.5%","mean",1,"rda",0.0679464090177714,0.115955874675796
"1","10","1","2.5%","mean",1,"S",-0.662255985366378,-0.641199626391349
"1","10","1","2.5%","mean",2,"jaccard",0.276453835191586,-0.123115985914062
"1","10","1","2.5%","mean",2,"N",-0.328107050668913,-0.328107050668913
"1","10","1","2.5%","mean",2,"rda",0.124295898822537,0.0371524372135993
"1","10","1","2.5%","mean",2,"S",-0.642292108626336,-0.574491428343591
"1","10","1","2.5%","var",1,"jaccard",0.000308054619254096,0.000218923541100837
"1","10","1","2.5%","var",1,"N",0.00492284002051241,0.00492284002051241
"1","10","1","2.5%","var",1,"rda",3.74275119219619e-05,0.000202683307381857
"1","10","1","2.5%","var",1,"S",0.000549480008512984,0.000427223799637593
"1","10","1","2.5%","var",2,"jaccard",0.000148295518533525,0.000331421365399711
"1","10","1","2.5%","var",2,"N",0.00547338975788406,0.00547338975788406
"1","10","1","2.5%","var",2,"rda",0.000104106069510327,8.0053774439733e-05
"1","10","1","2.5%","var",2,"S",0.000388505199363172,0.00123838531373517
"1","10","1","50%","mean",1,"jaccard",0.450567511310475,0.662248408635296
"1","10","1","50%","mean",1,"N",0.0145181800710223,0.0145181800710223
"1","10","1","50%","mean",1,"rda",0.166501254815747,0.308676790193246
"1","10","1","50%","mean",1,"S",-0.0282088131266045,-0.112807815139669
"1","10","1","50%","mean",2,"jaccard",0.687909253876685,0.299571869269045
"1","10","1","50%","mean",2,"N",-0.013780316028277,-0.013780316028277
"1","10","1","50%","mean",2,"rda",0.252626849416903,0.123239918841364
"1","10","1","50%","mean",2,"S",0.0268012585380123,-0.00174322818843473
"1","10","1","50%","var",1,"jaccard",0.00119517561286584,0.00148992109660269
"1","10","1","50%","var",1,"N",0.0506035510947455,0.0506035510947455
"1","10","1","50%","var",1,"rda",0.000367791017802022,0.00121146003809379
"1","10","1","50%","var",1,"S",0.00267455444454728,0.00316710691381156
"1","10","1","50%","var",2,"jaccard",0.00118336417137871,0.00204029259059039
"1","10","1","50%","var",2,"N",0.0481446451811202,0.0481446451811202
"1","10","1","50%","var",2,"rda",0.000423518850522415,0.000595575236500633
"1","10","1","50%","var",2,"S",0.00177610368218331,0.00385230697616707
"1","10","1","97.5%","mean",1,"jaccard",0.724058130772616,0.851337922443632
"1","10","1","97.5%","mean",1,"N",0.22322311988216,0.22322311988216
"1","10","1","97.5%","mean",1,"rda",0.295108931031339,0.54191155620962
"1","10","1","97.5%","mean",1,"S",0.634975503284881,0.700868712343885
"1","10","1","97.5%","mean",2,"jaccard",0.846634862852585,0.608085139511509
"1","10","1","97.5%","mean",2,"N",0.198463267735667,0.198463267735667
"1","10","1","97.5%","mean",2,"rda",0.354015175562693,0.248349308264897
"1","10","1","97.5%","mean",2,"S",0.65781286680838,0.507167156386419
"1","10","1","97.5%","var",1,"jaccard",0.00523562853857321,0.00507890748429028
"1","10","1","97.5%","var",1,"N",0.106847911385165,0.106847911385165
"1","10","1","97.5%","var",1,"rda",0.00152934506246943,0.00329719996132824
"1","10","1","97.5%","var",1,"S",0.00931527816998043,0.0094250424540253
"1","10","1","97.5%","var",2,"jaccard",0.00630952966319104,0.00724713920853333
"1","10","1","97.5%","var",2,"N",0.0946209368063622,0.0946209368063622
"1","10","1","97.5%","var",2,"rda",0.00132754368813916,0.0020861431872617
"1","10","1","97.5%","var",2,"S",0.00740349503355489,0.0180914121687658
"1","10","1","mean","mean",1,"jaccard",0.434429184013875,0.633820725546115
"1","10","1","mean","mean",1,"N",0.000697517791978871,0.000697517791978871
"1","10","1","mean","mean",1,"rda",0.174143688223974,0.31323482001539
"1","10","1","mean","mean",1,"S",0.00290669642569951,-0.0220782506082064
"1","10","1","mean","mean",2,"jaccard",0.640291014783379,0.282201720085453
"1","10","1","mean","mean",2,"N",-0.0232160158629234,-0.0232160158629234
"1","10","1","mean","mean",2,"rda",0.247768353462492,0.129037609403756
"1","10","1","mean","mean",2,"S",-0.0129127755815509,-0.0163753057481987
"1","10","1","mean","var",1,"jaccard",0.00172329406318492,0.00179420302305619
"1","10","1","mean","var",1,"N",0.0553979028442976,0.0553979028442976
"1","10","1","mean","var",1,"rda",0.00048199191992735,0.00133935667527182
"1","10","1","mean","var",1,"S",0.00332184819348711,0.0038779982090063
"1","10","1","mean","var",2,"jaccard",0.00160082186423041,0.00266404694527659
"1","10","1","mean","var",2,"N",0.04983442630434,0.04983442630434
"1","10","1","mean","var",2,"rda",0.0004853498069782,0.000695714655721265
"1","10","1","mean","var",2,"S",0.00225817951168512,0.00513835556467776
"1","10","1","var","mean",1,"jaccard",0.0299455221474566,0.0221073412343076
"1","10","1","var","mean",1,"N",0.022393176231651,0.022393176231651
"1","10","1","var","mean",1,"rda",0.00428281907289777,0.0107082051357173
"1","10","1","var","mean",1,"S",0.124113651345699,0.178465398080609
"1","10","1","var","mean",2,"jaccard",0.0260707378381055,0.0427952818210444
"1","10","1","var","mean",2,"N",0.0175812479342658,0.0175812479342658
"1","10","1","var","mean",2,"rda",0.003511426321291,0.00414393484806423
"1","10","1","var","mean",2,"S",0.118717141503673,0.0894621389437528
"1","10","1","var","var",1,"jaccard",2.71587109304503e-06,1.7353916256402e-06
"1","10","1","var","var",1,"N",0.000798160700661065,0.000798160700661065
"1","10","1","var","var",1,"rda",1.43093837616701e-07,8.21474756801997e-07
"1","10","1","var","var",1,"S",5.32557365833838e-06,6.79207140541522e-06
"1","10","1","var","var",2,"jaccard",3.09471919742801e-06,4.39020338611518e-06
"1","10","1","var","var",2,"N",0.000626234632706667,0.000626234632706667
"1","10","1","var","var",2,"rda",9.96325838421952e-08,2.43758854792305e-07
"1","10","1","var","var",2,"S",3.01844814939742e-06,1.82759233372388e-05
"1","10","10","2.5%","mean",1,"jaccard",0.178978799454624,0.409307504871282
"1","10","10","2.5%","mean",1,"N",-0.364627269181188,-0.364627269181188
"1","10","10","2.5%","mean",1,"rda",0.0986643342029435,0.163596842784037
"1","10","10","2.5%","mean",1,"S",-0.685182397840463,-0.764493943265824
"1","10","10","2.5%","mean",2,"jaccard",0.290383839653281,0.0083264581843847
"1","10","10","2.5%","mean",2,"N",-0.31416983658334,-0.31416983658334
"1","10","10","2.5%","mean",2,"rda",0.125912681268952,0.0461461231534868
"1","10","10","2.5%","mean",2,"S",-0.676649918201771,-0.684672422856947
"1","10","10","2.5%","var",1,"jaccard",0.000325489935713016,0.000249841596511894
"1","10","10","2.5%","var",1,"N",0.00377786351176642,0.00377786351176642
"1","10","10","2.5%","var",1,"rda",0.000101710331418125,0.000330641483602214
"1","10","10","2.5%","var",1,"S",0.000426625036018427,0.000606271283982871
"1","10","10","2.5%","var",2,"jaccard",0.000219819967377172,0.000642090781323004
"1","10","10","2.5%","var",2,"N",0.00148771457687497,0.00148771457687497
"1","10","10","2.5%","var",2,"rda",8.9575814311795e-05,8.08496867476051e-05
"1","10","10","2.5%","var",2,"S",0.000360460157610478,0.000851384737743895
"1","10","10","50%","mean",1,"jaccard",0.489447998990121,0.694131228271196
"1","10","10","50%","mean",1,"N",-0.00622948254506032,-0.00622948254506032
"1","10","10","50%","mean",1,"rda",0.177433616343763,0.304766944210416
"1","10","10","50%","mean",1,"S",0.0721480093530295,0.0542361748547474
"1","10","10","50%","mean",2,"jaccard",0.606181924568488,0.272190029562313
"1","10","10","50%","mean",2,"N",-0.0117294985898741,-0.0117294985898741
"1","10","10","50%","mean",2,"rda",0.222935034707865,0.117540957702204
"1","10","10","50%","mean",2,"S",-0.06239623362414,-0.0510012989346604
"1","10","10","50%","var",1,"jaccard",0.0014125770068171,0.00144185570174113
"1","10","10","50%","var",1,"N",0.0464562672657242,0.0464562672657242
"1","10","10","50%","var",1,"rda",0.000398707112240598,0.00113427462034156
"1","10","10","50%","var",1,"S",0.00252829488484933,0.00350341379958239
"1","10","10","50%","var",2,"jaccard",0.00105818693005642,0.0021973700641707
"1","10","10","50%","var",2,"N",0.0477604015632872,0.0477604015632872
"1","10","10","50%","var",2,"rda",0.000380549758716488,0.000580919478758585
"1","10","10","50%","var",2,"S",0.00172677725537009,0.00359674205751006
"1","10","10","97.5%","mean",1,"jaccard",0.709151987337417,0.853990371239981
"1","10","10","97.5%","mean",1,"N",0.273866636785695,0.273866636785695
"1","10","10","97.5%","mean",1,"rda",0.349291735545074,0.483065579557039
"1","10","10","97.5%","mean",1,"S",0.635062014711183,0.700405546892595
"1","10","10","97.5%","mean",2,"jaccard",0.860149695728496,0.695640586072273
"1","10","10","97.5%","mean",2,"N",0.3093573623635,0.3093573623635
"1","10","10","97.5%","mean",2,"rda",0.352734304535882,0.268036627341776
"1","10","10","97.5%","mean",2,"S",0.577403826815267,0.54294444014284
"1","10","10","97.5%","var",1,"jaccard",0.0058348360663994,0.00641551350621795
"1","10","10","97.5%","var",1,"N",0.124434733086877,0.124434733086877
"1","10","10","97.5%","var",1,"rda",0.00164277979215905,0.00339758998174005
"1","10","10","97.5%","var",1,"S",0.00998213188788286,0.0147608419590309
"1","10","10","97.5%","var",2,"jaccard",0.0048700952591574,0.00803753280472497
"1","10","10","97.5%","var",2,"N",0.102183565881261,0.102183565881261
"1","10","10","97.5%","var",2,"rda",0.000989544352948492,0.00205828031524534
"1","10","10","97.5%","var",2,"S",0.00648639142486648,0.0143765601559249
"1","10","10","mean","mean",1,"jaccard",0.487689113811511,0.662741879964206
"1","10","10","mean","mean",1,"N",-0.00323041679535636,-0.00323041679535636
"1","10","10","mean","mean",1,"rda",0.190993737355843,0.312803888637217
"1","10","10","mean","mean",1,"S",0.0216249783426307,0.0271966086793165
"1","10","10","mean","mean",2,"jaccard",0.593542499854,0.284613014729609
"1","10","10","mean","mean",2,"N",-0.00973088268841992,-0.00973088268841992
"1","10","10","mean","mean",2,"rda",0.229504751357014,0.132745335939646
"1","10","10","mean","mean",2,"S",-0.061100634542543,-0.0682469071667553
"1","10","10","mean","var",1,"jaccard",0.00183089944387838,0.00180848015207285
"1","10","10","mean","var",1,"N",0.0502122443988209,0.0502122443988209
"1","10","10","mean","var",1,"rda",0.000521373973178087,0.00141403870338685
"1","10","10","mean","var",1,"S",0.00322499493222292,0.00440477703591399
"1","10","10","mean","var",2,"jaccard",0.0014991993150864,0.00282471790629106
"1","10","10","mean","var",2,"N",0.0503377909799824,0.0503377909799824
"1","10","10","mean","var",2,"rda",0.000417204509681739,0.000766100501609397
"1","10","10","mean","var",2,"S",0.00223824209153201,0.00468475788400739
"1","10","10","var","mean",1,"jaccard",0.0207254144799269,0.0154114043215578
"1","10","10","var","mean",1,"N",0.0254387161942349,0.0254387161942349
"1","10","10","var","mean",1,"rda",0.00441632044096354,0.00704034589519507
"1","10","10","var","mean",1,"S",0.120257524289103,0.16740919284733
"1","10","10","var","mean",2,"jaccard",0.0226646564945087,0.038177282640098
"1","10","10","var","mean",2,"N",0.0215196842612216,0.0215196842612216
"1","10","10","var","mean",2,"rda",0.00371100751795486,0.00375815672310289
"1","10","10","var","mean",2,"S",0.124230321736278,0.105306854609788
"1","10","10","var","var",1,"jaccard",2.02370232101018e-06,2.45632865916954e-06
"1","10","10","var","var",1,"N",0.000840871800890794,0.000840871800890794
"1","10","10","var","var",1,"rda",1.47411311948112e-07,9.12315852571251e-07
"1","10","10","var","var",1,"S",6.58413690867857e-06,1.5227455976225e-05
"1","10","10","var","var",2,"jaccard",1.40043209167523e-06,4.58041769033411e-06
