"o","mra","mrb","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"1","10","10","50%","var",0.000580183501796414,0.0808611111111114,0,0.00037653675274264,0.0142222222222222,0,0.000496881239474632,0.240833333333333,96.3333333333333
"1","10","10","97.5%","mean",1.9109568667149,22.90775,30,1.68937482650288,8.9215,10,0.959329490805472,95.57,1911.4
"1","10","10","97.5%","var",0.00170556034380258,0.241521527777778,0,0.00163110513557336,0.0347861111111111,0,0.00444667953564156,7.52951388888889,3011.80555555555
"1","10","10","mean","mean",1.56201647209353,19.40525,29.989,1.32327129727274,7.62915,10,0.876720344556089,94.70235,1894.047
"1","10","10","mean","var",0.000681231447183625,0.0953097222222222,0.00277777777777778,0.000507624996454729,0.0151169444444444,0,0.00095216758447815,0.949124722222223,379.649888888889
"1","10","10","var","mean",0.0286357198558669,3.67623352272727,0.00846363636363633,0.0180682938228885,0.499012654040404,0,0.00394259053096515,1.91768154292929,767.072617171718
"1","10","10","var","var",2.38147548120183e-07,0.00266747701357713,0.000412457912457912,1.72438621483697e-07,6.61536085390947e-05,0,1.26938099555191e-06,4.00692856179847,641108.569887754
"1","10","20","2.5%","mean",1.35961177348958,15.3845,30,1.1821011719713,5.87225,10,0.674952676870062,90.5695,1811.39
"1","10","20","2.5%","var",0.000209238109313023,0.0375111111111111,0,0.000148199966824269,0.00521875,0,0.00012587959256126,0.0613472222222224,24.5388888888889
"1","10","20","50%","mean",1.57226525589984,19.0875,30,1.33817926771731,7.475,10,0.881488597483001,95.1925,1903.85
"1","10","20","50%","var",0.00066660008729486,0.0969722222222222,0,0.000535763696438967,0.0157361111111111,0,0.00060496156995217,0.216125,86.45
"1","10","20","97.5%","mean",1.95137340380834,22.068875,30,1.70398371368047,8.460875,10,0.95932916666181,95.57075,1911.415
"1","10","20","97.5%","var",0.00223734673271932,0.229225,0,0.00163261895984512,0.0332590277777777,0,0.00436212485656435,5.19665,2078.66
"1","10","20","mean","mean",1.59498971194437,18.99455,29.998,1.36384752995588,7.4014,10,0.865529010858176,94.6489,1892.978
"1","10","20","mean","var",0.000860296710002437,0.1098375,0.00177777777777778,0.000602137163784696,0.0164494444444444,0,0.00125608788099508,0.887343888888889,354.937555555556
"1","10","20","var","mean",0.0262980633588093,3.3036000479798,0.000399999999999997,0.0184913636637859,0.471195494949495,0,0.00554356871666699,1.98525685858586,794.102743434344
"1","10","20","var","var",4.23656066385789e-07,0.00301362695434281,0.000316049382716049,1.59399058069302e-07,6.42921090534979e-05,0,3.64691889996143e-06,2.40208068337355,384332.909339768
"1","20","1","2.5%","mean",1.36180084612637,15.20825,29.9475,1.11936300095469,6.478,10,0.654748263937425,90.497125,1809.9425
"1","20","1","2.5%","var",0.000143587358862619,0.0295333333333333,0,0.000111662849161335,0.00477986111111112,0,0.000112631874488133,0.0984270833333332,39.3708333333333
"1","20","1","50%","mean",1.57789936620188,19.01,30,1.27338450586156,7.855,10,0.87656320134192,95.21,1904.2
"1","20","1","50%","var",0.000635369012573196,0.0904166666666667,0,0.000384348801170548,0.0144722222222222,0,0.000734491277891329,0.236458333333334,94.5833333333333
"1","20","1","97.5%","mean",1.97326686656606,22.032875,30,1.5452091749171,8.935125,10,0.951088929129861,95.551,1911.02
"1","20","1","97.5%","var",0.00156178046711505,0.182840972222222,0.0524999999999992,0.0017133114119738,0.0362423611111111,0,0.00385710183066144,5.94039930555555,2376.15972222222
"1","20","1","mean","mean",1.59223628345632,19.0063,29.997,1.29366402544028,7.78475,9.999,0.855320744629462,94.7277,1894.554
"1","20","1","mean","var",0.000734059397799048,0.0974344444444445,0.003,0.000513428205107705,0.0159980555555556,0.001,0.00104148507932007,0.813939444444444,325.575777777778
"1","20","1","var","mean",0.0231444293494062,2.98314071717172,0.000293939393939402,0.0123032597128206,0.404319886363636,9.99999999999993e-05,0.00657145438383934,1.77481031313131,709.924125252526
"1","20","1","var","var",1.91042568723957e-07,0.00202722480234443,0.000293939393939394,1.74648605149075e-07,6.82627549413893e-05,1e-04,1.99937201804109e-06,2.4331705727862,389307.291645791
"1","20","10","2.5%","mean",1.38240355808115,15.1795,30,1.17486466343063,6.106,10,0.712497059079334,90.2295,1804.59
"1","20","10","2.5%","var",0.00018253233864315,0.0317444444444444,0,0.000131196310546167,0.00472152777777779,0,4.97875444767588e-05,0.092277777777778,36.9111111111111
"1","20","10","50%","mean",1.60291730773852,18.72,30,1.36040135580771,7.355,10,0.888203585884372,95.1525,1903.05
"1","20","10","50%","var",0.000679712822771127,0.0903472222222222,0,0.000564801352151328,0.0168055555555555,0,0.000507731833038108,0.276458333333334,110.583333333333
"1","20","10","97.5%","mean",1.97766403471093,21.704125,30,1.6383832235002,8.512875,10,0.963524052062831,95.512625,1910.2525
"1","20","10","97.5%","var",0.00268929171620142,0.20035,0,0.00190952359189483,0.0414979166666667,0,0.00508120109753872,6.15963680555555,2463.85472222222
"1","20","10","mean","mean",1.6231786624823,18.63445,29.993,1.36411605047519,7.395,10,0.876295522294716,94.3397,1886.794
"1","20","10","mean","var",0.000854048582079147,0.100050833333333,0.00455555555555556,0.000674302580812065,0.0181377777777778,0,0.00101446008903784,1.03353722222222,413.414888888889
"1","20","10","var","mean",0.0228221751850915,2.75262620959596,0.00287979797979798,0.0169565267797201,0.438985858585859,0,0.00483381761723496,3.43614182828283,1374.45673131313
"1","20","10","var","var",3.74070964128181e-07,0.00229293481193104,0.00107767801471505,2.11309109310588e-07,8.82888128195535e-05,0,1.84435950225479e-06,2.94406749936432,471050.799898292
"1","20","20","2.5%","mean",1.36850149303212,14.220875,29.8475,1.1442132599678,5.829,10,0.637136481927088,88.86225,1777.245
"1","20","20","2.5%","var",0.000183802039147321,0.0269381944444445,0,0.00014817203909793,0.00506041666666667,0,4.63274744646842e-05,0.0680923611111102,27.2369444444444
"1","20","20","50%","mean",1.6279199401844,18.4325,30,1.37071527556101,7.2975,10,0.894753367709373,95.1325,1902.65
"1","20","20","50%","var",0.000702726349066623,0.0823888888888889,0,0.000499458971575626,0.0128333333333333,0,0.000394031153842814,0.255944444444446,102.377777777778
"1","20","20","97.5%","mean",2.11025229848061,21.927,30,1.71614712782582,8.741,10,0.966734659790238,95.503125,1910.0625
"1","20","20","97.5%","var",0.0024657966784473,0.207861111111111,0.140833333333333,0.0020779496276051,0.0331368055555556,0,0.00900080806924878,6.92669375,2770.6775
"1","20","20","mean","mean",1.66186726259056,18.2876,29.991,1.38418236968072,7.3095,10,0.871293806532776,94.1653,1883.306
"1","20","20","mean","var",0.000830171227722747,0.0913027777777778,0.00722222222222222,0.000617210695373051,0.0150061111111111,0,0.00126632905223235,1.29979111111111,519.916444444444
"1","20","20","var","mean",0.0380554996163987,4.24446337373737,0.00244343434343433,0.0232935044654859,0.590534595959596,0,0.00795707708286668,3.95535748484848,1582.14299393939
"1","20","20","var","var",3.56186155119243e-07,0.00210882738651951,0.00140510038658187,2.66513276272554e-07,6.33739646464646e-05,0,6.73589966410439e-06,5.01365795717172,802185.273147475
