"topo","envfilt","stat","summary","env","measure","time","cor_a","cor_b"
"one2one","same","2.5%","var",2,"rda","T2000",9.06838517463291e-05,9.06838517463302e-05
"one2one","same","2.5%","var",2,"rda","T4000",0.000101141449997985,0.000101141449997984
"one2one","same","2.5%","var",2,"rda","T8000",9.85037830729955e-05,9.8503783072996e-05
"one2one","same","2.5%","var",2,"S","T1000",0.000256410453967302,0.000256410453967302
"one2one","same","2.5%","var",2,"S","T2000",0.000187518519401663,0.000187518519401663
"one2one","same","2.5%","var",2,"S","T4000",0.000237020947326432,0.000237020947326432
"one2one","same","2.5%","var",2,"S","T8000",0.000231746804697947,0.000231746804697947
"one2one","same","50%","mean",1,"jaccard","T1000",-0.00777528514514395,-0.00777528514514395
"one2one","same","50%","mean",1,"jaccard","T2000",-0.0146198435601522,-0.0146198435601522
"one2one","same","50%","mean",1,"jaccard","T4000",-0.0165807172084459,-0.0165807172084459
"one2one","same","50%","mean",1,"jaccard","T8000",-0.0220606687186568,-0.0220606687186568
"one2one","same","50%","mean",1,"N","T1000",0.0129900162629718,0.0129900162629718
"one2one","same","50%","mean",1,"N","T2000",-0.0134248083858643,-0.0134248083858643
"one2one","same","50%","mean",1,"N","T4000",-0.0140517445322193,-0.0140517445322193
"one2one","same","50%","mean",1,"N","T8000",-0.0159940914957156,-0.0159940914957156
"one2one","same","50%","mean",1,"rda","T1000",0.0484275052643071,0.0484275052643071
"one2one","same","50%","mean",1,"rda","T2000",0.0489755998494265,0.0489755998494265
"one2one","same","50%","mean",1,"rda","T4000",0.0490352702620024,0.0490352702620024
"one2one","same","50%","mean",1,"rda","T8000",0.0495002962145769,0.0495002962145769
"one2one","same","50%","mean",1,"S","T1000",-0.00227211092618326,-0.00227211092618326
"one2one","same","50%","mean",1,"S","T2000",-0.00485866509700055,-0.00485866509700055
"one2one","same","50%","mean",1,"S","T4000",-0.00778288600566849,-0.00778288600566849
"one2one","same","50%","mean",1,"S","T8000",-0.0115550012352941,-0.0115550012352941
"one2one","same","50%","mean",2,"jaccard","T1000",0.889538315094934,0.889538315094934
"one2one","same","50%","mean",2,"jaccard","T2000",0.892131736248535,0.892131736248535
"one2one","same","50%","mean",2,"jaccard","T4000",0.897282628313298,0.897282628313298
"one2one","same","50%","mean",2,"jaccard","T8000",0.905033135656972,0.905033135656972
"one2one","same","50%","mean",2,"N","T1000",0.00953022270755022,0.00953022270755022
"one2one","same","50%","mean",2,"N","T2000",-0.00731759982267473,-0.00731759982267473
"one2one","same","50%","mean",2,"N","T4000",0.0118423362340291,0.0118423362340291
"one2one","same","50%","mean",2,"N","T8000",0.0189908114639889,0.0189908114639889
"one2one","same","50%","mean",2,"rda","T1000",0.348846527698308,0.348846527698308
"one2one","same","50%","mean",2,"rda","T2000",0.353201915787568,0.353201915787568
"one2one","same","50%","mean",2,"rda","T4000",0.361252388696587,0.361252388696587
"one2one","same","50%","mean",2,"rda","T8000",0.364791744174187,0.364791744174187
"one2one","same","50%","mean",2,"S","T1000",-0.0203863303093444,-0.0203863303093444
"one2one","same","50%","mean",2,"S","T2000",-0.0186558390028256,-0.0186558390028256
"one2one","same","50%","mean",2,"S","T4000",-0.0216284206948744,-0.0216284206948744
"one2one","same","50%","mean",2,"S","T8000",-0.0203591991566904,-0.0203591991566904
"one2one","same","50%","var",1,"jaccard","T1000",0.000580681922475702,0.000580681922475702
"one2one","same","50%","var",1,"jaccard","T2000",0.000574451201920601,0.000574451201920601
"one2one","same","50%","var",1,"jaccard","T4000",0.000624936242163135,0.000624936242163135
"one2one","same","50%","var",1,"jaccard","T8000",0.000619657574747594,0.000619657574747594
"one2one","same","50%","var",1,"N","T1000",0.0425213641345999,0.0425213641345999
"one2one","same","50%","var",1,"N","T2000",0.0417546919953641,0.0417546919953641
"one2one","same","50%","var",1,"N","T4000",0.0444541789921085,0.0444541789921085
"one2one","same","50%","var",1,"N","T8000",0.0455675089469092,0.0455675089469092
"one2one","same","50%","var",1,"rda","T1000",6.33462927975304e-05,6.33462927975303e-05
"one2one","same","50%","var",1,"rda","T2000",7.49680920451139e-05,7.49680920451139e-05
"one2one","same","50%","var",1,"rda","T4000",6.88361948054417e-05,6.88361948054415e-05
"one2one","same","50%","var",1,"rda","T8000",7.33437208838385e-05,7.33437208838384e-05
"one2one","same","50%","var",1,"S","T1000",0.00123619796014171,0.00123619796014171
"one2one","same","50%","var",1,"S","T2000",0.00141975266637241,0.00141975266637241
"one2one","same","50%","var",1,"S","T4000",0.00147631693009773,0.00147631693009773
"one2one","same","50%","var",1,"S","T8000",0.00164578648582755,0.00164578648582755
"one2one","same","50%","var",2,"jaccard","T1000",0.000172436081457411,0.000172436081457411
"one2one","same","50%","var",2,"jaccard","T2000",0.000150627560710635,0.000150627560710635
"one2one","same","50%","var",2,"jaccard","T4000",0.000158782467225387,0.000158782467225387
"one2one","same","50%","var",2,"jaccard","T8000",0.00011713177742097,0.00011713177742097
"one2one","same","50%","var",2,"N","T1000",0.0503799160173096,0.0503799160173096
"one2one","same","50%","var",2,"N","T2000",0.0527580919613857,0.0527580919613857
"one2one","same","50%","var",2,"N","T4000",0.048627434083454,0.048627434083454
"one2one","same","50%","var",2,"N","T8000",0.052422221696503,0.052422221696503
"one2one","same","50%","var",2,"rda","T1000",0.00043188038701342,0.000431880387013421
"one2one","same","50%","var",2,"rda","T2000",0.000414265106469673,0.000414265106469675
"one2one","same","50%","var",2,"rda","T4000",0.000458872406388873,0.000458872406388873
"one2one","same","50%","var",2,"rda","T8000",0.000407804907138986,0.000407804907138986
"one2one","same","50%","var",2,"S","T1000",0.000867728942756589,0.000867728942756589
"one2one","same","50%","var",2,"S","T2000",0.000780515217990239,0.000780515217990239
"one2one","same","50%","var",2,"S","T4000",0.000877998634815071,0.000877998634815071
"one2one","same","50%","var",2,"S","T8000",0.0009456020253182,0.0009456020253182
"one2one","same","97.5%","mean",1,"jaccard","T1000",0.224827928947015,0.224827928947015
"one2one","same","97.5%","mean",1,"jaccard","T2000",0.239251581456879,0.239251581456879
"one2one","same","97.5%","mean",1,"jaccard","T4000",0.238887133313017,0.238887133313017
"one2one","same","97.5%","mean",1,"jaccard","T8000",0.231054401334182,0.231054401334182
"one2one","same","97.5%","mean",1,"N","T1000",0.185671658879633,0.185671658879633
"one2one","same","97.5%","mean",1,"N","T2000",0.168836133598485,0.168836133598485
"one2one","same","97.5%","mean",1,"N","T4000",0.17263094907788,0.17263094907788
"one2one","same","97.5%","mean",1,"N","T8000",0.166314531010973,0.166314531010973
"one2one","same","97.5%","mean",1,"rda","T1000",0.132477106140977,0.132477106140977
"one2one","same","97.5%","mean",1,"rda","T2000",0.134116235148558,0.134116235148558
"one2one","same","97.5%","mean",1,"rda","T4000",0.141849464416959,0.141849464416959
"one2one","same","97.5%","mean",1,"rda","T8000",0.145602317916396,0.145602317916396
"one2one","same","97.5%","mean",1,"S","T1000",0.397745474317047,0.397745474317047
"one2one","same","97.5%","mean",1,"S","T2000",0.379364200656334,0.379364200656334
"one2one","same","97.5%","mean",1,"S","T4000",0.38442609078649,0.38442609078649
"one2one","same","97.5%","mean",1,"S","T8000",0.376978078182095,0.376978078182095
"one2one","same","97.5%","mean",2,"jaccard","T1000",0.930338803543162,0.930338803543162
"one2one","same","97.5%","mean",2,"jaccard","T2000",0.931447385718169,0.931447385718169
"one2one","same","97.5%","mean",2,"jaccard","T4000",0.935623969016885,0.935623969016885
"one2one","same","97.5%","mean",2,"jaccard","T8000",0.938197963960065,0.938197963960065
"one2one","same","97.5%","mean",2,"N","T1000",0.629146232879149,0.629146232879149
"one2one","same","97.5%","mean",2,"N","T2000",0.622169142986787,0.622169142986787
"one2one","same","97.5%","mean",2,"N","T4000",0.630262756672883,0.630262756672883
"one2one","same","97.5%","mean",2,"N","T8000",0.562048231701442,0.562048231701442
"one2one","same","97.5%","mean",2,"rda","T1000",0.475012916048164,0.475012916048164
"one2one","same","97.5%","mean",2,"rda","T2000",0.477598473966909,0.477598473966909
"one2one","same","97.5%","mean",2,"rda","T4000",0.485112274420813,0.485112274420813
"one2one","same","97.5%","mean",2,"rda","T8000",0.489708398857492,0.489708398857492
"one2one","same","97.5%","mean",2,"S","T1000",0.803814064933705,0.803814064933705
"one2one","same","97.5%","mean",2,"S","T2000",0.804061600774169,0.804061600774169
"one2one","same","97.5%","mean",2,"S","T4000",0.79687482557552,0.79687482557552
"one2one","same","97.5%","mean",2,"S","T8000",0.797620090882064,0.797620090882064
"one2one","same","97.5%","var",1,"jaccard","T1000",0.00164754867099853,0.00164754867099853
"one2one","same","97.5%","var",1,"jaccard","T2000",0.00161420080206807,0.00161420080206807
"one2one","same","97.5%","var",1,"jaccard","T4000",0.00254210476019393,0.00254210476019393
"one2one","same","97.5%","var",1,"jaccard","T8000",0.00173291995974564,0.00173291995974564
"one2one","same","97.5%","var",1,"N","T1000",0.093136108516143,0.093136108516143
"one2one","same","97.5%","var",1,"N","T2000",0.0920933841927796,0.0920933841927796
"one2one","same","97.5%","var",1,"N","T4000",0.096536553721162,0.096536553721162
"one2one","same","97.5%","var",1,"N","T8000",0.0874993144504219,0.0874993144504219
"one2one","same","97.5%","var",1,"rda","T1000",0.000214796766818947,0.000214796766818947
"one2one","same","97.5%","var",1,"rda","T2000",0.000211546869518438,0.000211546869518438
"one2one","same","97.5%","var",1,"rda","T4000",0.000353333582450395,0.000353333582450395
"one2one","same","97.5%","var",1,"rda","T8000",0.00024524412382056,0.00024524412382056
"one2one","same","97.5%","var",1,"S","T1000",0.0037342626617523,0.0037342626617523
"one2one","same","97.5%","var",1,"S","T2000",0.00405107788436129,0.00405107788436129
"one2one","same","97.5%","var",1,"S","T4000",0.00529362641486307,0.00529362641486307
"one2one","same","97.5%","var",1,"S","T8000",0.00489119239922131,0.00489119239922131
"one2one","same","97.5%","var",2,"jaccard","T1000",0.000762632785911278,0.000762632785911278
"one2one","same","97.5%","var",2,"jaccard","T2000",0.000583729195637788,0.000583729195637788
"one2one","same","97.5%","var",2,"jaccard","T4000",0.000539471446406623,0.000539471446406623
"one2one","same","97.5%","var",2,"jaccard","T8000",0.00054475092243851,0.00054475092243851
"one2one","same","97.5%","var",2,"N","T1000",0.121576603072823,0.121576603072823
"one2one","same","97.5%","var",2,"N","T2000",0.115714896553804,0.115714896553804
"one2one","same","97.5%","var",2,"N","T4000",0.133542043292909,0.133542043292909
"one2one","same","97.5%","var",2,"N","T8000",0.125261760139301,0.125261760139301
"one2one","same","97.5%","var",2,"rda","T1000",0.00130570326384157,0.00130570326384157
"one2one","same","97.5%","var",2,"rda","T2000",0.0011899276450851,0.00118992764508511
"one2one","same","97.5%","var",2,"rda","T4000",0.00109842185064087,0.00109842185064088
"one2one","same","97.5%","var",2,"rda","T8000",0.00102053689152587,0.00102053689152587
"one2one","same","97.5%","var",2,"S","T1000",0.00340032524822901,0.00340032524822901
"one2one","same","97.5%","var",2,"S","T2000",0.00312646899805681,0.00312646899805681
"one2one","same","97.5%","var",2,"S","T4000",0.00439494341030432,0.00439494341030432
"one2one","same","97.5%","var",2,"S","T8000",0.00331281387607433,0.00331281387607433
"one2one","same","mean","mean",1,"jaccard","T1000",0.00120744362601682,0.00120744362601682
"one2one","same","mean","mean",1,"jaccard","T2000",-0.001021257747714,-0.001021257747714
"one2one","same","mean","mean",1,"jaccard","T4000",-0.000647543493235533,-0.000647543493235533
"one2one","same","mean","mean",1,"jaccard","T8000",-0.00408813757863391,-0.00408813757863391
"one2one","same","mean","mean",1,"N","T1000",-0.00597778811424094,-0.00597778811424094
"one2one","same","mean","mean",1,"N","T2000",-0.0163333507020629,-0.0163333507020629
"one2one","same","mean","mean",1,"N","T4000",-0.00947181484403737,-0.00947181484403737
"one2one","same","mean","mean",1,"N","T8000",-0.0145630994435021,-0.0145630994435021
"one2one","same","mean","mean",1,"rda","T1000",0.0557525900293033,0.0557525900293033
"one2one","same","mean","mean",1,"rda","T2000",0.0560784728542112,0.0560784728542112
"one2one","same","mean","mean",1,"rda","T4000",0.0557337690001183,0.0557337690001183
"one2one","same","mean","mean",1,"rda","T8000",0.055820728384715,0.055820728384715
"one2one","same","mean","mean",1,"S","T1000",0.0192250163017868,0.0192250163017868
"one2one","same","mean","mean",1,"S","T2000",0.0189999534286495,0.0189999534286495
"one2one","same","mean","mean",1,"S","T4000",0.0187108628695741,0.0187108628695741
"one2one","same","mean","mean",1,"S","T8000",0.0188497588292935,0.0188497588292935
"one2one","same","mean","mean",2,"jaccard","T1000",0.882726347310331,0.882726347310331
"one2one","same","mean","mean",2,"jaccard","T2000",0.888170112459111,0.888170112459111
"one2one","same","mean","mean",2,"jaccard","T4000",0.893294379026298,0.893294379026298
"one2one","same","mean","mean",2,"jaccard","T8000",0.899296306330794,0.899296306330794
"one2one","same","mean","mean",2,"N","T1000",0.0239405368987836,0.0239405368987836
"one2one","same","mean","mean",2,"N","T2000",0.010453491534698,0.010453491534698
"one2one","same","mean","mean",2,"N","T4000",0.0070703192907575,0.0070703192907575
"one2one","same","mean","mean",2,"N","T8000",0.0147347576479299,0.0147347576479299
"one2one","same","mean","mean",2,"rda","T1000",0.343128032888761,0.343128032888762
"one2one","same","mean","mean",2,"rda","T2000",0.35004807954556,0.35004807954556
"one2one","same","mean","mean",2,"rda","T4000",0.356405079510022,0.356405079510022
"one2one","same","mean","mean",2,"rda","T8000",0.364101862501953,0.364101862501953
"one2one","same","mean","mean",2,"S","T1000",-0.0617089498173534,-0.0617089498173534
"one2one","same","mean","mean",2,"S","T2000",-0.0622413388874813,-0.0622413388874813
"one2one","same","mean","mean",2,"S","T4000",-0.0605676736840395,-0.0605676736840395
"one2one","same","mean","mean",2,"S","T8000",-0.0604256774696566,-0.0604256774696566
"one2one","same","mean","var",1,"jaccard","T1000",0.000653058863554703,0.000653058863554703
"one2one","same","mean","var",1,"jaccard","T2000",0.000624951750752663,0.000624951750752663
"one2one","same","mean","var",1,"jaccard","T4000",0.000817914602803883,0.000817914602803883
"one2one","same","mean","var",1,"jaccard","T8000",0.000717139832261508,0.000717139832261508
"one2one","same","mean","var",1,"N","T1000",0.041217572711102,0.041217572711102
"one2one","same","mean","var",1,"N","T2000",0.041974295817661,0.041974295817661
"one2one","same","mean","var",1,"N","T4000",0.0423917995515705,0.0423917995515705
"one2one","same","mean","var",1,"N","T8000",0.0450634321126108,0.0450634321126108
"one2one","same","mean","var",1,"rda","T1000",7.95288664574915e-05,7.95288664574915e-05
"one2one","same","mean","var",1,"rda","T2000",8.51218758959504e-05,8.51218758959505e-05
"one2one","same","mean","var",1,"rda","T4000",9.16169224678137e-05,9.16169224678137e-05
"one2one","same","mean","var",1,"rda","T8000",9.15461953181828e-05,9.15461953181827e-05
"one2one","same","mean","var",1,"S","T1000",0.00149435391569691,0.00149435391569691
"one2one","same","mean","var",1,"S","T2000",0.00158685643488112,0.00158685643488112
"one2one","same","mean","var",1,"S","T4000",0.00174005394330808,0.00174005394330808
"one2one","same","mean","var",1,"S","T8000",0.00196615582069576,0.00196615582069576
"one2one","same","mean","var",2,"jaccard","T1000",0.000217333151069907,0.000217333151069907
"one2one","same","mean","var",2,"jaccard","T2000",0.000199380914401121,0.000199380914401121
"one2one","same","mean","var",2,"jaccard","T4000",0.000204931531045442,0.000204931531045442
"one2one","same","mean","var",2,"jaccard","T8000",0.000160365947910162,0.000160365947910162
"one2one","same","mean","var",2,"N","T1000",0.0552614262071763,0.0552614262071763
"one2one","same","mean","var",2,"N","T2000",0.0546784895821681,0.0546784895821681
