"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"2","2","one2one","opposite","var","var",2,"S",0.00055999311555098,0.000607340375000291
"2","2","one2one","same","2.5%","mean",1,"jaccard",-0.0917229824594224,-0.101957709776316
"2","2","one2one","same","2.5%","mean",1,"N",-0.149921456204626,-0.149921456204626
"2","2","one2one","same","2.5%","mean",1,"rda",0.0407606417356895,0.0398438116969096
"2","2","one2one","same","2.5%","mean",1,"S",-0.203064168021991,-0.215307774114814
"2","2","one2one","same","2.5%","mean",2,"jaccard",-0.00698291731414871,0.0158433622430792
"2","2","one2one","same","2.5%","mean",2,"N",-0.156283488241551,-0.156283488241551
"2","2","one2one","same","2.5%","mean",2,"rda",0.0517804638812204,0.0523157809287399
"2","2","one2one","same","2.5%","mean",2,"S",-0.326549330930599,-0.36985782961342
"2","2","one2one","same","2.5%","var",1,"jaccard",0.00669231815979244,0.00669008547255983
"2","2","one2one","same","2.5%","var",1,"N",0.0162223698374723,0.0162223698374723
"2","2","one2one","same","2.5%","var",1,"rda",8.2445980739475e-05,7.10741610432503e-05
"2","2","one2one","same","2.5%","var",1,"S",0.0101808229176212,0.012202254594401
"2","2","one2one","same","2.5%","var",2,"jaccard",0.00685076880966665,0.00647359372230255
"2","2","one2one","same","2.5%","var",2,"N",0.0127475552848282,0.0127475552848282
"2","2","one2one","same","2.5%","var",2,"rda",0.000115817015036497,0.000109562025221289
"2","2","one2one","same","2.5%","var",2,"S",0.013984214698539,0.0130901057759544
"2","2","one2one","same","50%","mean",1,"jaccard",0.00268933545722708,0.00125352590930445
"2","2","one2one","same","50%","mean",1,"N",0.00830035619267293,0.00830035619267293
"2","2","one2one","same","50%","mean",1,"rda",0.0520685376514858,0.0524087578037289
"2","2","one2one","same","50%","mean",1,"S",0.0131566146812685,0.0274047063318339
"2","2","one2one","same","50%","mean",2,"jaccard",0.142603985245589,0.189381365616169
"2","2","one2one","same","50%","mean",2,"N",-0.0300554293120511,-0.0300554293120511
"2","2","one2one","same","50%","mean",2,"rda",0.0690390328046287,0.0728208732573401
"2","2","one2one","same","50%","mean",2,"S",-0.0118244900909334,-0.0301464773685106
"2","2","one2one","same","50%","var",1,"jaccard",0.0201488635098795,0.0194635222545856
"2","2","one2one","same","50%","var",1,"N",0.0503696056418988,0.0503696056418988
"2","2","one2one","same","50%","var",1,"rda",0.000271740525860378,0.00024988413695073
"2","2","one2one","same","50%","var",1,"S",0.0422409087646353,0.0396566285294048
"2","2","one2one","same","50%","var",2,"jaccard",0.0196721879300974,0.018345274379279
"2","2","one2one","same","50%","var",2,"N",0.0421454633876588,0.0421454633876588
"2","2","one2one","same","50%","var",2,"rda",0.000445985881787097,0.000497188606747636
"2","2","one2one","same","50%","var",2,"S",0.0472710153537982,0.0479650573422006
"2","2","one2one","same","97.5%","mean",1,"jaccard",0.153827581495284,0.194958852900489
"2","2","one2one","same","97.5%","mean",1,"N",0.123179502016903,0.123179502016903
"2","2","one2one","same","97.5%","mean",1,"rda",0.0665483494513375,0.0705131268968906
"2","2","one2one","same","97.5%","mean",1,"S",0.16601716301234,0.210999586398082
"2","2","one2one","same","97.5%","mean",2,"jaccard",0.400967599484038,0.475022899475581
"2","2","one2one","same","97.5%","mean",2,"N",0.0752574482112454,0.0752574482112454
"2","2","one2one","same","97.5%","mean",2,"rda",0.120933704356345,0.131752622344104
"2","2","one2one","same","97.5%","mean",2,"S",0.339384102095027,0.446985592825448
"2","2","one2one","same","97.5%","var",1,"jaccard",0.0504827002202297,0.0502296580374085
"2","2","one2one","same","97.5%","var",1,"N",0.0955879322086884,0.0955879322086884
"2","2","one2one","same","97.5%","var",1,"rda",0.000750625623279952,0.000835804121556229
"2","2","one2one","same","97.5%","var",1,"S",0.0821877683520712,0.0862840890208092
"2","2","one2one","same","97.5%","var",2,"jaccard",0.0525902032105839,0.0454728785546282
"2","2","one2one","same","97.5%","var",2,"N",0.0952507570996205,0.0952507570996205
"2","2","one2one","same","97.5%","var",2,"rda",0.00154291630720197,0.00165401584399539
"2","2","one2one","same","97.5%","var",2,"S",0.0976271623339359,0.0989958164045383
"2","2","one2one","same","mean","mean",1,"jaccard",0.00886869058842906,0.0102090071604464
"2","2","one2one","same","mean","mean",1,"N",0.000802547595810063,0.000802547595810063
"2","2","one2one","same","mean","mean",1,"rda",0.052676775222529,0.0529668320578577
"2","2","one2one","same","mean","mean",1,"S",0.00158515655158115,0.00270370441628813
"2","2","one2one","same","mean","mean",2,"jaccard",0.162405384073818,0.210986704631458
"2","2","one2one","same","mean","mean",2,"N",-0.033239883998529,-0.033239883998529
"2","2","one2one","same","mean","mean",2,"rda",0.0735255375355553,0.0786259984046083
"2","2","one2one","same","mean","mean",2,"S",-0.00617161212822125,0.00258396230300726
"2","2","one2one","same","mean","var",1,"jaccard",0.0221139299711135,0.0210573827935216
"2","2","one2one","same","mean","var",1,"N",0.0517536743285061,0.0517536743285061
"2","2","one2one","same","mean","var",1,"rda",0.00031778712521713,0.00031807076258392
"2","2","one2one","same","mean","var",1,"S",0.0445526510108884,0.0425868868679443
"2","2","one2one","same","mean","var",2,"jaccard",0.0220300295206093,0.0199210373493855
"2","2","one2one","same","mean","var",2,"N",0.0481206084268889,0.0481206084268889
"2","2","one2one","same","mean","var",2,"rda",0.000536950026295352,0.000578638984790682
"2","2","one2one","same","mean","var",2,"S",0.0518821645372762,0.0514515341259311
"2","2","one2one","same","var","mean",1,"jaccard",0.00404554260491892,0.0054976574312959
"2","2","one2one","same","var","mean",1,"N",0.0053846942832165,0.0053846942832165
"2","2","one2one","same","var","mean",1,"rda",4.47188122444769e-05,5.81119597361704e-05
"2","2","one2one","same","var","mean",1,"S",0.0101152095442856,0.0129100056641361
"2","2","one2one","same","var","mean",2,"jaccard",0.0113352052735436,0.0162999544084308
"2","2","one2one","same","var","mean",2,"N",0.0041033707394284,0.0041033707394284
"2","2","one2one","same","var","mean",2,"rda",0.000355411923306967,0.000455268286938816
"2","2","one2one","same","var","mean",2,"S",0.0331248850013674,0.0473878657779382
"2","2","one2one","same","var","var",1,"jaccard",0.000129807041550373,0.000122902215622412
"2","2","one2one","same","var","var",1,"N",0.000437876034368379,0.000437876034368379
"2","2","one2one","same","var","var",1,"rda",3.39719965779179e-08,3.97594250189322e-08
"2","2","one2one","same","var","var",1,"S",0.0003109599008484,0.000363063303938062
"2","2","one2one","same","var","var",2,"jaccard",0.000143095625468487,0.000106687683078648
"2","2","one2one","same","var","var",2,"N",0.000579362846241952,0.000579362846241952
"2","2","one2one","same","var","var",2,"rda",1.28852271159382e-07,1.49353445001315e-07
"2","2","one2one","same","var","var",2,"S",0.000582390481301358,0.000600414161009401
"2","4","many2many","all","2.5%","mean",1,"jaccard",0.000693593025587668,0.0089997843572335
"2","4","many2many","all","2.5%","mean",1,"N",-0.134151770417219,-0.134151770417219
"2","4","many2many","all","2.5%","mean",1,"rda",0.049846361878174,0.0393469928438616
"2","4","many2many","all","2.5%","mean",1,"S",-0.327639061535001,-0.029746249402122
"2","4","many2many","all","2.5%","mean",2,"jaccard",-0.00326922787369353,-0.0119589969378866
"2","4","many2many","all","2.5%","mean",2,"N",-0.131630878159937,-0.131630878159937
"2","4","many2many","all","2.5%","mean",2,"rda",0.0500038856226457,0.0516198278410636
"2","4","many2many","all","2.5%","mean",2,"S",-0.369480131861412,-0.136389641101475
"2","4","many2many","all","2.5%","var",1,"jaccard",0.00464781509577356,0.0202228150591649
"2","4","many2many","all","2.5%","var",1,"N",0.0196182424509055,0.0196182424509055
"2","4","many2many","all","2.5%","var",1,"rda",0.000103984853544033,0.00496602075890343
"2","4","many2many","all","2.5%","var",1,"S",0.0135905080888244,0.0438737750158371
"2","4","many2many","all","2.5%","var",2,"jaccard",0.00328069519868885,0.0152628857534603
"2","4","many2many","all","2.5%","var",2,"N",0.0193017670202835,0.0193017670202835
"2","4","many2many","all","2.5%","var",2,"rda",0.000101001048070966,0.00646425712698606
"2","4","many2many","all","2.5%","var",2,"S",0.0150114642386511,0.0457009686486761
"2","4","many2many","all","50%","mean",1,"jaccard",0.174491167893206,0.0126715732592333
"2","4","many2many","all","50%","mean",1,"N",0.00301815180016371,0.00301815180016371
"2","4","many2many","all","50%","mean",1,"rda",0.06783884894423,0.045861659488434
"2","4","many2many","all","50%","mean",1,"S",-0.00745162634744238,-0.00894232592875338
"2","4","many2many","all","50%","mean",2,"jaccard",0.125181881313337,0.0340650771900633
"2","4","many2many","all","50%","mean",2,"N",-0.00287544943234406,-0.00287544943234406
"2","4","many2many","all","50%","mean",2,"rda",0.0650367204981693,0.0748793361950624
"2","4","many2many","all","50%","mean",2,"S",-0.0120660989449374,-0.0737502479937452
"2","4","many2many","all","50%","var",1,"jaccard",0.0158840519178583,0.0213910215089309
"2","4","many2many","all","50%","var",1,"N",0.049386139156323,0.049386139156323
"2","4","many2many","all","50%","var",1,"rda",0.000439894893896206,0.00516543550327169
"2","4","many2many","all","50%","var",1,"S",0.0411936468456162,0.0557434350706363
"2","4","many2many","all","50%","var",2,"jaccard",0.0123172021987822,0.0249993763848566
"2","4","many2many","all","50%","var",2,"N",0.0522849714066147,0.0522849714066147
"2","4","many2many","all","50%","var",2,"rda",0.000374594388019716,0.00695254912428042
"2","4","many2many","all","50%","var",2,"S",0.0379944271014918,0.0499517156796824
"2","4","many2many","all","97.5%","mean",1,"jaccard",0.437094305165147,0.0402472363999803
"2","4","many2many","all","97.5%","mean",1,"N",0.122587004345845,0.122587004345845
"2","4","many2many","all","97.5%","mean",1,"rda",0.0961803684440913,0.0915411820705094
"2","4","many2many","all","97.5%","mean",1,"S",0.35742129920686,0.12758083846975
"2","4","many2many","all","97.5%","mean",2,"jaccard",0.323030859117758,0.102682297932729
"2","4","many2many","all","97.5%","mean",2,"N",0.103051643683078,0.103051643683078
"2","4","many2many","all","97.5%","mean",2,"rda",0.0963339631447971,0.108271568430923
"2","4","many2many","all","97.5%","mean",2,"S",0.393427638424416,0.173794198181782
"2","4","many2many","all","97.5%","var",1,"jaccard",0.0395860453345335,0.0248326172626845
"2","4","many2many","all","97.5%","var",1,"N",0.0957395610097121,0.0957395610097121
"2","4","many2many","all","97.5%","var",1,"rda",0.00129830992867698,0.0117513295986773
"2","4","many2many","all","97.5%","var",1,"S",0.0900521111787758,0.0772594786554975
"2","4","many2many","all","97.5%","var",2,"jaccard",0.0293752321602099,0.028897749661477
"2","4","many2many","all","97.5%","var",2,"N",0.108189625701059,0.108189625701059
"2","4","many2many","all","97.5%","var",2,"rda",0.000984034865561223,0.0180304708387517
"2","4","many2many","all","97.5%","var",2,"S",0.0943969056380335,0.0884716449892205
"2","4","many2many","all","mean","mean",1,"jaccard",0.177689899081521,0.0210588975535305
"2","4","many2many","all","mean","mean",1,"N",-0.00249041869547031,-0.00249041869547031
"2","4","many2many","all","mean","mean",1,"rda",0.0684138899854904,0.0596037142033473
"2","4","many2many","all","mean","mean",1,"S",0.00160903736865731,0.0316609165011184
"2","4","many2many","all","mean","mean",2,"jaccard",0.140982571774593,0.0419924970548759
"2","4","many2many","all","mean","mean",2,"N",-0.000986743475250248,-0.000986743475250248
"2","4","many2many","all","mean","mean",2,"rda",0.0676057154221334,0.0784346779079962
"2","4","many2many","all","mean","mean",2,"S",-0.00502486283027653,-0.00887128200504437
"2","4","many2many","all","mean","var",1,"jaccard",0.0178646092955155,0.0221887019664704
"2","4","many2many","all","mean","var",1,"N",0.0514984098232674,0.0514984098232674
"2","4","many2many","all","mean","var",1,"rda",0.000485562025358188,0.00740630545100411
"2","4","many2many","all","mean","var",1,"S",0.0452757103806797,0.0591281310460966
"2","4","many2many","all","mean","var",2,"jaccard",0.0143075090921258,0.0229509141551106
"2","4","many2many","all","mean","var",2,"N",0.0558850772981823,0.0558850772981823
"2","4","many2many","all","mean","var",2,"rda",0.000438101029929879,0.0106682086741671
"2","4","many2many","all","mean","var",2,"S",0.0437725334251835,0.0619759901633778
"2","4","many2many","all","var","mean",1,"jaccard",0.0126934057764774,0.000323232223556151
"2","4","many2many","all","var","mean",1,"N",0.0050710799770289,0.0050710799770289
"2","4","many2many","all","var","mean",1,"rda",0.000174784075936289,0.000896268338659897
"2","4","many2many","all","var","mean",1,"S",0.0367393893783793,0.00809292524977104
"2","4","many2many","all","var","mean",2,"jaccard",0.00817468448751598,0.00368774974540981
"2","4","many2many","all","var","mean",2,"N",0.00438293223601878,0.00438293223601878
"2","4","many2many","all","var","mean",2,"rda",0.000198184308749669,0.000898516272285144
"2","4","many2many","all","var","mean",2,"S",0.0350216954331979,0.0298090416535097
"2","4","many2many","all","var","var",1,"jaccard",8.03377632776203e-05,6.36372372984384e-06
"2","4","many2many","all","var","var",1,"N",0.000476996784117673,0.000476996784117673
"2","4","many2many","all","var","var",1,"rda",9.29792150773905e-08,1.65197014454819e-05
"2","4","many2many","all","var","var",1,"S",0.000457966818435008,0.000317347030263597
"2","4","many2many","all","var","var",2,"jaccard",5.48332037070646e-05,5.46456284042976e-05
"2","4","many2many","all","var","var",2,"N",0.000649076567757023,0.000649076567757023
"2","4","many2many","all","var","var",2,"rda",5.70683221512306e-08,4.74120181371766e-05
"2","4","many2many","all","var","var",2,"S",0.000502728824580249,0.000615177203870917
"2","4","many2many","none","2.5%","mean",1,"jaccard",-0.0697319611981822,-0.0078985687916919
"2","4","many2many","none","2.5%","mean",1,"N",-0.114241839046267,-0.114241839046267
"2","4","many2many","none","2.5%","mean",1,"rda",0.0426420403230325,0.0490174508255429
"2","4","many2many","none","2.5%","mean",1,"S",-0.12515768113201,-0.0372881426707389
"2","4","many2many","none","2.5%","mean",2,"jaccard",-0.0773403986650159,-0.031631543620649
"2","4","many2many","none","2.5%","mean",2,"N",-0.127038498799228,-0.127038498799228
"2","4","many2many","none","2.5%","mean",2,"rda",0.0411620318758659,0.0475446663966777
"2","4","many2many","none","2.5%","mean",2,"S",-0.126454370516154,0.056327720974902
"2","4","many2many","none","2.5%","var",1,"jaccard",0.0045366268258559,0.00429856677175369
"2","4","many2many","none","2.5%","var",1,"N",0.0191849123538931,0.0191849123538931
"2","4","many2many","none","2.5%","var",1,"rda",8.43062685398975e-05,0.00244210292710912
"2","4","many2many","none","2.5%","var",1,"S",0.0205552930625814,0.052651320969607
"2","4","many2many","none","2.5%","var",2,"jaccard",0.00589482247252645,0.00390246599585626
"2","4","many2many","none","2.5%","var",2,"N",0.0231228588897356,0.0231228588897356
"2","4","many2many","none","2.5%","var",2,"rda",0.000121333857425678,0.00161309349159942
"2","4","many2many","none","2.5%","var",2,"S",0.017446774827189,0.0493011169204969
"2","4","many2many","none","50%","mean",1,"jaccard",0.0020830600783245,0.0173523059249376
"2","4","many2many","none","50%","mean",1,"N",-0.0132606705930443,-0.0132606705930443
"2","4","many2many","none","50%","mean",1,"rda",0.0519330268068456,0.050320074749584
"2","4","many2many","none","50%","mean",1,"S",0.00560127518927554,0.00992907203871705
"2","4","many2many","none","50%","mean",2,"jaccard",0.00172738255256854,-0.0311579488431939
"2","4","many2many","none","50%","mean",2,"N",-0.00575416026665584,-0.00575416026665584
"2","4","many2many","none","50%","mean",2,"rda",0.0517533562292123,0.0490503075694429
"2","4","many2many","none","50%","mean",2,"S",0.0164336716163989,0.0591310866237627
"2","4","many2many","none","50%","var",1,"jaccard",0.0164878124047282,0.011560261003786
"2","4","many2many","none","50%","var",1,"N",0.0483846720038037,0.0483846720038037
"2","4","many2many","none","50%","var",1,"rda",0.000324875107989141,0.00268504550716686
